,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
460,GLOFW-1,7.9,6.7,,1014.4,12.4,77.8,0.0,7.3,96.15,0.045168539325842694
461,GLOFW-1,12.2,15.4,53.0,1013.5,12.5,69.8,0.0,6.5,68.0,0.25378277153558054
462,GLOFW-1,11.2,6.4,,1015.0,26.9,75.2,0.0,7.6,78.73,0.07258426966292135
463,GLOFW-1,4.5,5.6,,1013.9,13.0,53.1,0.0,2.3,85.87,0.009588014981273409
464,GLOFW-1,8.3,8.9,31.1,1018.9,27.7,83.8,0.0,5.8,84.24,0.0402247191011236
465,GLOFW-1,10.1,21.8,33.8,991.6,12.9,47.2,0.0,8.4,88.69,0.5887640449438203
466,GLOFW-1,5.6,6.1,55.3,1030.0,15.8,6.0,0.0,3.7,87.66,0.05925093632958802
467,GLOFW-1,12.0,31.0,59.9,991.8,16.8,70.2,0.0,9.7,85.75,0.8956554307116106
468,GLOFW-1,9.5,9.5,38.0,994.4,14.2,78.2,0.0,9.1,97.88,0.0949063670411985
469,GLOFW-1,15.8,8.8,40.3,998.7,5.7,66.5,0.0,14.3,90.79,0.11176029962546817
470,GLOFW-1,15.1,18.8,55.3,986.6,11.2,54.6,0.0,11.8,80.68,0.2247940074906367
471,GLOFW-1,12.3,4.2,,1016.9,5.0,87.7,0.0,11.8,97.13,0.049513108614232214
472,GLOFW-1,2.4,8.3,,1001.1,19.5,62.6,0.0,1.9,96.64,0.053108614232209736
473,GLOFW-1,11.7,9.9,30.0,1015.0,14.0,78.4,0.0,8.8,82.52,0.01947565543071161
474,GLOFW-1,5.9,5.9,35.8,1018.7,18.2,0.0,0.0,4.7,91.96,0.06741573033707865
475,GRIFW-1,8.0,11.4,,987.1,22.6,71.6,0.0,5.9,86.6,0.44882352941176473
476,GRIFW-1,9.0,2.9,,1014.2,8.2,87.2,0.0,8.6,97.14,0.014509803921568627
477,GRIFW-1,14.7,10.4,,1015.2,21.2,23.6,0.0,6.0,56.0,0.0811764705882353
478,GRIFW-1,13.2,4.4,,1014.5,28.8,87.0,0.0,9.6,78.95,0.037450980392156864
479,GRIFW-1,7.7,4.0,,1019.4,26.7,41.9,0.0,5.4,85.01,0.04313725490196079
480,GRIFW-1,12.4,15.4,26.9,991.4,24.6,76.7,0.0,9.1,80.53,0.09764705882352942
481,GRIFW-1,7.4,3.3,,1031.0,16.9,14.4,0.0,5.6,88.6,0.1803921568627451
482,GRIFW-1,12.4,23.7,51.1,994.8,8.6,85.4,0.0,10.7,89.79,0.8094117647058824
483,GRIFW-1,9.5,3.5,,994.9,7.6,89.9,0.0,8.9,96.06,0.028431372549019607
484,GRIFW-1,16.9,3.4,,998.4,18.9,87.0,0.0,13.5,80.09,0.03215686274509804
485,GRIFW-1,14.7,8.6,,985.2,5.9,76.8,0.0,13.0,89.44,0.2876470588235294
486,GRIFW-1,1.6,2.5,,1001.4,14.0,49.3,0.0,1.3,97.73,0.0780392156862745
487,GRIFW-1,13.6,7.2,,1015.5,25.1,83.7,0.0,8.7,72.11,0.020784313725490198
488,GRIFW-1,5.9,2.5,,1019.2,17.3,66.5,0.0,5.3,96.08,0.01019607843137255
489,GRIFW-2,8.0,11.4,,987.1,22.6,71.6,0.0,5.9,86.6,0.4805882352941177
490,GRIFW-2,9.0,2.9,,1014.2,8.2,87.2,0.0,8.6,97.14,0.017843137254901963
491,GRIFW-2,14.7,10.4,,1015.2,21.2,23.6,0.0,6.0,56.0,0.13137254901960785
492,GRIFW-2,13.2,4.4,,1014.5,28.8,87.0,0.0,9.6,78.95,0.030392156862745098
493,GRIFW-2,7.7,4.0,,1019.4,26.7,41.9,0.0,5.4,85.01,0.03490196078431373
494,GRIFW-2,12.4,15.4,26.9,991.4,24.6,76.7,0.0,9.1,80.53,0.09803921568627451
495,GRIFW-2,7.4,3.3,,1031.0,16.9,14.4,0.0,5.6,88.6,0.22784313725490193
496,GRIFW-2,12.4,23.7,51.1,994.8,8.6,85.4,0.0,10.7,89.79,0.7890196078431373
497,GRIFW-2,9.5,3.5,,994.9,7.6,89.9,0.0,8.9,96.06,0.024705882352941178
498,GRIFW-2,16.9,3.4,,998.4,18.9,87.0,0.0,13.5,80.09,0.03980392156862745
499,GRIFW-2,14.7,8.6,,985.2,5.9,76.8,0.0,13.0,89.44,0.3149019607843137
500,GRIFW-2,1.6,2.5,,1001.4,14.0,49.3,0.0,1.3,97.73,0.05647058823529411
501,GRIFW-2,13.6,7.2,,1015.5,25.1,83.7,0.0,8.7,72.11,0.02
502,GRIFW-2,5.9,2.5,,1019.2,17.3,66.5,0.0,5.3,96.08,0.03019607843137255
503,HBHDW-1,8.5,14.8,,988.3,22.9,93.8,0.0,5.9,83.47,0.5637911025145067
504,HBHDW-1,9.2,4.9,,1014.0,6.8,90.8,0.0,8.9,97.71,0.10491295938104449
505,HBHDW-1,13.6,13.3,,1016.2,18.7,45.1,0.0,8.2,70.1,0.13365570599613152
506,HBHDW-1,12.8,6.0,,1014.2,25.8,84.6,0.0,11.0,88.74,0.007659574468085106
507,HBHDW-1,5.2,2.3,,1014.8,20.2,33.2,0.0,3.3,87.8,0.02808510638297872
508,HBHDW-1,10.0,3.8,,1018.8,35.0,92.4,0.0,6.1,76.63,0.023752417794970986
509,HBHDW-1,12.5,21.5,32.5,992.3,26.9,42.9,0.0,6.8,68.36,0.9842940038684719
510,HBHDW-1,6.4,1.9,,1031.5,12.1,4.9,0.0,5.4,93.11,0.04274661508704061
511,HBHDW-1,11.3,27.4,47.5,998.4,6.5,82.7,0.0,10.0,91.73,0.9386847195357834
512,HBHDW-1,7.0,2.8,,1032.2,9.9,19.5,0.0,6.2,94.54,0.003829787234042553
513,HBHDW-1,8.7,6.9,,994.6,30.0,93.0,0.0,7.7,93.26,0.11125725338491295
514,HBHDW-1,15.2,6.3,,998.5,12.7,73.2,0.0,13.2,87.76,0.015319148936170212
515,HBHDW-1,15.5,12.9,39.7,984.7,14.4,62.1,0.0,14.1,91.26,0.747311411992263
516,HBHDW-1,13.6,5.3,,1016.4,3.9,91.8,0.0,12.9,95.63,0.0046421663442940036
517,HBHDW-1,1.7,2.8,,1000.7,11.3,63.1,0.0,1.3,96.8,0.0005029013539651837
518,HBHDW-1,14.0,8.1,,1015.9,29.9,80.3,0.0,9.2,72.96,0.04456479690522243
519,HBHDW-1,7.0,3.6,,1019.4,17.7,76.1,0.0,6.5,96.31,0.16854932301740813
520,HLGLW-1,7.2,11.9,62.2,984.1,26.0,74.7,0.0,4.4,82.79,0.4431428571428571
521,HLGLW-1,8.4,4.2,,1013.5,16.8,73.7,0.0,7.6,94.78,0.020071428571428573
522,HLGLW-1,12.5,18.5,53.0,1013.7,18.7,59.9,0.0,7.0,69.13,0.13207142857142856
523,HLGLW-1,13.1,8.8,,1014.2,20.0,76.2,0.0,8.4,72.96,0.016
524,HLGLW-1,5.3,3.6,,1013.1,12.1,80.5,0.0,3.7,89.55,0.051
525,HLGLW-1,9.0,8.5,31.1,1019.4,20.1,71.9,0.0,5.7,79.89,0.0015
526,HLGLW-1,11.5,13.8,28.3,988.9,38.0,49.6,0.0,7.5,76.54,0.8160714285714287
527,HLGLW-1,8.6,8.2,55.3,1029.0,21.0,17.4,0.0,5.6,81.28,0.15271428571428572
528,HLGLW-1,12.3,23.7,43.0,989.3,16.6,87.7,0.0,10.5,88.8,0.9907142857142857
529,HLGLW-1,10.5,4.9,,1029.3,21.6,90.5,0.0,9.0,90.47,0.17435714285714285
530,HLGLW-1,9.1,21.4,38.0,996.2,5.3,82.8,0.0,8.6,96.86,0.47735714285714287
531,HLGLW-1,19.1,8.9,40.3,997.4,14.5,65.2,0.0,15.0,77.12,0.11928571428571429
532,HLGLW-1,17.4,11.1,55.3,985.5,18.4,66.4,0.0,11.2,67.05,0.20521428571428574
533,HLGLW-1,13.3,7.2,30.0,1015.1,21.0,82.4,0.0,8.6,72.94,0.007
534,HLGLW-1,8.1,5.5,35.8,1017.2,23.2,0.0,0.0,5.5,83.9,0.24314285714285713
535,HRSTW-1,8.1,12.5,,990.6,12.8,85.1,0.0,7.0,92.58,0.281625
536,HRSTW-1,12.7,11.4,,1017.3,21.0,75.0,0.0,8.9,77.59,0.208609375
537,HRSTW-1,12.1,3.8,,1014.3,12.0,88.9,0.0,10.3,88.62,0.0880625
538,HRSTW-1,11.6,22.0,33.7,994.8,10.7,89.4,0.0,10.4,92.75,0.914890625
539,HRSTW-1,10.1,31.1,46.9,1002.7,9.4,84.1,0.0,9.4,95.71,0.935625
540,HRSTW-1,5.8,2.9,,1032.8,10.0,23.4,0.0,5.2,95.86,0.031125
541,HRSTW-1,15.0,9.0,,998.5,17.7,78.6,0.0,13.2,88.83,0.08871875
542,HRSTW-1,15.0,24.7,42.8,986.3,7.3,63.6,0.0,13.8,92.43,0.90134375
543,HRSTW-1,1.1,3.0,,1000.3,12.2,32.4,0.0,0.9,98.82,0.121234375
544,HRSTW-1,13.2,11.2,,1016.4,19.0,80.4,0.0,8.9,75.14,0.0424375
545,KILBW-1,8.0,12.3,2.9,983.1,24.2,47.3,0.0,5.1,82.32,0.3437894736842105
546,KILBW-1,11.9,12.5,12.1,1013.5,19.0,73.5,0.0,8.8,81.47,1.0388210526315789
547,KILBW-1,5.3,2.4,2.9,1012.7,16.4,72.5,0.0,4.1,91.74,0.1800842105263158
548,KILBW-1,6.5,3.5,2.9,1019.7,29.5,18.3,0.0,4.4,86.73,0.006021052631578947
549,KILBW-1,11.3,12.6,10.2,988.5,28.9,48.1,0.0,7.7,78.52,0.4062736842105263
550,KILBW-1,10.3,5.4,10.1,1028.2,24.4,44.6,0.0,7.2,81.04,0.29814736842105266
551,KILBW-1,11.9,22.3,35.8,987.6,7.0,88.6,0.0,10.4,90.53,1.2492631578947369
552,KILBW-1,10.7,3.8,0.0,1028.9,24.2,92.8,0.0,9.5,92.18,0.0007999999999999999
553,KILBW-1,8.2,14.6,19.7,998.0,11.0,82.6,0.0,7.3,94.41,0.7587789473684211
554,KILBW-1,17.7,8.4,8.1,997.7,16.2,40.1,0.0,15.5,87.19,0.5639578947368421
555,KILBW-1,18.9,7.5,6.0,985.5,21.8,67.6,0.0,14.7,76.79,0.2517052631578947
556,KILBW-1,12.9,3.1,2.0,1016.2,14.3,56.5,0.0,11.8,92.97,0.5287999999999999
557,KILBW-1,6.7,3.7,4.9,1016.7,26.6,0.0,0.0,5.0,88.57,0.34602105263157895
558,KLGLW-1,10.4,17.8,19.4,989.2,12.7,80.9,0.0,7.0,79.34,0.6876842105263158
559,KLGLW-1,10.6,7.0,2.0,1013.5,17.4,80.3,0.0,10.1,96.29,0.02550877192982456
560,KLGLW-1,14.3,12.9,11.5,1018.4,23.2,82.1,0.0,10.1,75.93,0.7313684210526317
561,KLGLW-1,5.5,2.7,1.0,1014.6,14.3,79.3,0.0,4.4,92.68,0.014201754385964912
562,KLGLW-1,10.1,6.4,5.5,1018.6,27.5,22.3,0.0,7.6,84.29,0.2132280701754386
563,KLGLW-1,11.9,22.6,20.2,992.8,7.8,65.9,0.0,10.7,92.55,0.9888070175438597
564,KLGLW-1,5.0,1.6,2.0,1031.7,3.3,66.4,0.0,4.3,94.98,0.011350877192982457
565,KLGLW-1,12.2,23.9,39.9,1000.7,11.4,56.2,0.0,10.7,91.02,0.5709385964912281
566,KLGLW-1,11.1,6.1,4.5,1031.1,18.3,97.3,0.0,9.2,88.03,0.0835438596491228
567,KLGLW-1,10.6,13.9,7.6,995.0,6.2,66.8,0.0,10.1,97.11,0.2745263157894737
568,KLGLW-1,14.5,13.3,9.1,997.0,7.3,90.0,0.0,13.8,95.82,0.5142631578947369
569,KLGLW-1,16.7,23.1,26.7,984.7,9.0,61.3,0.0,14.1,84.59,0.944482456140351
570,KLGLW-1,2.5,5.0,0.5,1000.7,23.9,20.9,0.0,1.7,94.44,0.11966666666666666
