,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
194,DRSLW-1,3.2,5.7,12.1,1012.8,22.5,0.0,0.0,-3.5,61.77,0.08121739130434782
195,DRSLW-1,7.9,17.8,,987.9,9.8,15.9,0.0,2.8,69.98,0.1031304347826087
196,DRSLW-1,7.5,14.5,,993.9,29.0,39.5,0.0,1.7,66.41,0.5944347826086956
197,DRSLW-1,3.5,3.9,,1027.0,21.3,84.0,0.0,1.0,83.65,0.016231884057971015
198,DRSLW-1,14.5,15.7,,1006.2,22.1,38.1,0.0,6.2,57.39,0.7289855072463768
199,DRSLW-1,17.1,6.0,,1017.8,36.0,40.0,0.0,9.2,59.52,0.0017391304347826085
200,DRSLW-1,14.9,11.2,,1010.9,13.3,32.6,0.0,11.1,78.13,0.1828695652173913
201,DRSLW-1,11.3,17.5,30.0,1002.0,14.3,77.5,0.0,8.7,84.07,0.4299710144927536
202,DUNGW-1,-1.4,8.8,38.0,1012.3,22.2,9.3,0.0,-4.6,78.66,0.08021276595744681
203,DUNGW-1,4.8,8.5,0.0,999.7,21.3,48.3,0.0,1.2,77.57,0.9536595744680851
204,DUNGW-1,1.7,5.3,30.0,1026.5,22.1,73.7,0.0,-0.6,85.06,0.2071063829787234
205,DUNGW-1,9.6,8.6,28.9,1005.8,11.0,72.9,0.0,8.2,90.94,0.0016808510638297873
206,DUNGW-1,9.7,14.3,39.0,1019.1,25.0,63.6,0.0,4.3,68.95,0.15174468085106382
207,DUNGW-1,11.4,9.8,35.8,1008.7,27.1,56.5,0.0,9.5,87.92,0.09459574468085105
208,DUNGW-1,12.4,6.3,,1010.5,17.7,71.3,0.0,10.0,85.54,0.03572340425531915
209,DUNGW-1,8.2,12.4,50.8,997.7,18.1,43.0,0.0,6.2,87.36,0.386
210,EDINW-1,3.8,4.1,10.1,1037.1,18.3,42.6,0.0,1.4,84.35,0.19161904761904763
211,EDINW-1,4.4,2.1,6.0,1012.7,15.6,20.0,0.0,-0.6,69.99,0.002285714285714286
212,EDINW-1,6.6,4.2,13.0,982.6,8.3,35.4,0.0,4.9,88.92,0.47223809523809523
213,EDINW-1,8.8,9.1,15.0,997.8,39.7,22.2,0.0,3.0,67.05,0.39252380952380955
214,EDINW-1,4.4,8.1,13.0,1027.6,26.4,44.9,0.0,0.5,75.87,0.13171428571428573
215,EDINW-1,10.0,4.9,11.6,1006.2,14.2,44.9,0.0,8.7,91.57,0.04247619047619048
216,EDINW-1,13.8,6.1,14.1,1020.7,32.2,16.1,0.0,9.7,76.21,0.08523809523809524
217,EDINW-1,14.4,8.0,15.0,1009.6,27.2,44.9,0.0,12.6,88.86,0.10523809523809524
218,EDINW-1,11.2,3.5,8.4,1012.8,33.1,34.4,0.0,10.1,92.69,0.017523809523809525
219,EDINW-1,9.1,0.6,5.3,996.7,19.4,31.6,0.0,7.5,89.85,0.009428571428571429
220,EWHLW-1,1.8,10.6,,1011.5,27.9,4.3,0.0,-3.6,67.67,0.1864864864864865
221,EWHLW-1,7.3,13.7,,989.3,11.3,50.3,0.0,2.2,70.01,0.31945945945945947
222,EWHLW-1,6.7,17.9,27.3,994.8,23.1,45.4,0.0,1.4,68.81,0.8021621621621622
223,EWHLW-1,14.5,14.6,,1007.4,33.6,30.8,0.0,5.8,55.98,0.40275675675675676
224,EWHLW-1,10.6,11.6,32.2,1003.3,16.0,87.0,0.0,7.7,82.39,0.8220540540540541
225,FAARW-1,2.4,5.1,13.8,1036.0,12.1,72.6,0.0,-0.4,81.94,0.23369565217391305
226,FAARW-1,-1.0,9.3,38.0,1012.1,22.9,7.2,0.0,-4.4,77.8,0.16282608695652173
227,FAARW-1,6.8,20.8,55.2,982.4,24.0,29.5,0.0,2.4,73.58,0.10891304347826086
228,FAARW-1,5.0,8.6,0.0,999.9,20.8,51.7,0.0,1.2,76.4,0.4791304347826087
229,FAARW-1,1.8,5.1,30.0,1026.2,21.4,74.5,0.0,-0.4,85.27,0.07847826086956522
230,FAARW-1,10.4,12.7,36.9,1019.1,21.4,71.8,0.0,5.1,69.49,0.16391304347826088
231,FAARW-1,12.7,5.6,,1010.2,19.4,70.4,0.0,10.1,84.32,0.06108695652173913
