,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
31,BRYBW-1,5.2,13.1,45.0,992.5,18.5,50.7,0.0,4.2,92.76,0.10731634182908546
32,BTUIW-2,9.3,15.0,8.9,1023.2,9.0,87.4,0.0,7.5,88.26,0.14356979405034323
33,BTUIW-2,7.8,27.3,33.6,996.7,12.6,62.9,0.0,5.2,83.58,0.931350114416476
34,CGTHW-1,6.9,7.2,39.1,1024.0,22.8,66.5,0.0,5.6,90.85,0.10252173913043477
35,CGTHW-1,4.8,13.6,51.9,994.8,14.7,63.3,0.0,3.0,88.41,0.003710144927536232
36,CGTHW-1,3.8,10.9,45.0,993.9,10.3,54.3,0.0,2.9,94.08,0.15631884057971013
37,CLDCW-1,6.5,3.3,,1024.9,6.5,57.2,0.0,5.9,95.54,0.07946428571428572
38,CLDCW-1,6.7,18.7,29.7,998.0,4.8,82.5,0.0,5.7,93.13,0.7117321428571428
39,CLDCW-1,4.5,4.4,,995.0,14.0,66.6,0.0,3.9,96.42,0.18928571428571428
40,CLDNW-1,6.5,3.3,,1024.9,6.5,57.2,0.0,5.9,95.54,0.13722222222222222
41,CLDNW-1,6.7,18.7,29.7,998.0,4.8,82.5,0.0,5.7,93.13,0.6381111111111111
42,CLDNW-1,4.5,4.4,,995.0,14.0,66.6,0.0,3.9,96.42,0.18518518518518517
43,CLDRW-1,6.2,3.3,,1024.5,19.2,75.7,0.0,5.3,94.01,0.0003243243243243243
44,CLDRW-1,7.5,13.7,29.8,994.9,20.8,64.2,0.0,4.5,81.44,0.3815675675675676
45,CLDRW-1,5.6,7.6,,992.5,25.9,76.7,0.0,4.4,92.28,0.2959459459459459
46,CLDSW-1,4.5,4.4,,995.0,14.0,66.6,0.0,3.9,96.42,0.05578125
47,CLFLW-1,6.6,2.2,0.0,1024.9,9.0,30.6,0.0,5.6,93.63,0.03296551724137931
48,CLFLW-1,5.2,11.6,19.7,996.8,14.7,44.6,0.0,4.3,93.58,0.11062068965517242
49,CLFLW-1,3.7,6.4,0.0,994.8,21.2,43.4,0.0,3.0,95.27,0.08124137931034482
50,COUWW-1,9.3,15.1,8.9,1023.2,9.0,87.5,0.0,7.5,88.2,0.1038048780487805
51,COUWW-1,7.0,15.2,24.6,998.1,10.2,89.7,0.0,4.9,86.43,0.5493658536585366
52,COUWW-1,7.8,27.5,34.5,996.8,12.5,62.6,0.0,5.2,83.62,0.8991219512195121
53,CRGHW-1,7.2,2.2,0.9,1024.7,11.6,29.7,0.0,6.2,93.11,0.03695652173913044
54,CRGHW-1,5.5,9.2,14.7,996.8,18.2,42.9,0.0,4.3,92.26,0.18930434782608696
55,CRGHW-1,3.7,4.6,4.9,995.1,18.3,38.3,0.0,3.1,95.81,0.98
56,CRMLW-1,4.8,8.4,28.9,993.9,12.4,61.7,0.0,2.3,83.54,0.22526315789473683
57,CRMLW-1,5.6,11.4,33.3,994.1,11.7,60.0,0.0,4.9,95.01,0.29785263157894737
58,CRYRW-2,6.7,13.0,29.2,998.9,10.8,84.6,0.0,5.2,90.33,0.9030724637681159
59,CRYRW-2,3.9,7.1,,994.4,16.1,87.8,0.0,3.0,94.28,0.09814492753623189
60,DALSW-1,7.0,3.1,,1024.9,7.8,45.9,0.0,6.1,94.18,0.0036666666666666666
61,DALSW-1,5.1,5.1,,995.3,17.1,72.5,0.0,4.5,96.05,0.006
62,DRSLW-1,7.9,6.0,,1024.0,8.6,64.3,0.0,6.9,93.25,0.14872463768115943
63,DRSLW-1,7.1,11.7,,995.1,31.4,89.4,0.0,5.3,87.92,0.4290144927536232
64,DUNGW-1,6.8,6.7,39.1,1024.0,23.0,65.7,0.0,5.5,91.37,0.03906382978723404
65,DUNGW-1,3.9,11.1,45.0,993.8,9.9,52.5,0.0,3.0,93.81,0.30538297872340425
66,EDINW-1,11.2,7.0,14.1,1021.9,22.1,47.1,0.0,8.4,82.95,0.06904761904761905
67,EDINW-1,5.0,3.1,13.7,993.4,14.8,22.8,0.0,2.6,84.06,0.4214761904761905
68,EDINW-1,6.1,18.0,33.1,998.0,11.2,42.6,0.0,4.4,88.88,0.8766666666666667
69,EWHLW-1,6.7,16.2,30.0,999.8,5.5,83.7,0.0,5.5,92.36,0.0012972972972972972
70,FAARW-1,4.0,11.2,45.0,993.5,8.6,49.7,0.0,3.1,93.22,0.1012608695652174
71,FAARW-2,5.2,13.8,51.9,994.4,13.9,68.3,0.0,3.1,86.71,0.00017391304347826088
72,FAARW-2,4.0,11.2,45.0,993.5,8.6,49.7,0.0,3.1,93.22,0.10830434782608696
73,FSDLW-1,8.5,10.4,8.9,1023.4,8.4,77.1,0.0,7.0,90.26,0.2061261261261261
74,FSDLW-1,6.7,12.4,22.9,997.9,11.1,88.4,0.0,4.8,87.17,0.5866666666666667
75,FSDLW-1,7.4,19.6,29.3,996.6,16.7,70.7,0.0,5.4,87.15,0.6372972972972973
76,GDSTW-1,6.5,6.3,8.9,1024.8,13.8,85.0,0.0,-12.4,24.55,0.05830769230769231
77,GDSTW-1,7.3,14.1,21.7,995.6,14.0,60.7,0.0,-2.2,50.86,0.5175384615384615
78,GDSTW-1,5.3,8.7,14.5,992.2,26.0,78.7,0.0,4.2,92.17,0.04892307692307692
79,GLOFW-1,6.6,18.9,34.0,995.4,16.0,56.1,0.0,4.3,85.07,0.8119101123595506
80,GLOFW-1,5.0,9.9,45.0,992.4,26.1,75.0,0.0,4.0,93.24,0.034082397003745324
81,GRIFW-1,7.7,9.8,28.3,996.2,9.7,83.9,0.0,5.9,88.39,0.27098039215686276
82,GRIFW-1,4.9,4.8,,994.0,28.1,87.5,0.0,3.8,92.61,0.16156862745098038
83,GRIFW-2,7.7,9.8,28.3,996.2,9.7,83.9,0.0,5.9,88.39,0.2562745098039216
84,GRIFW-2,4.9,4.8,,994.0,28.1,87.5,0.0,3.8,92.61,0.10843137254901962
85,HBHDW-1,7.5,16.2,29.1,997.2,6.0,86.3,0.0,5.8,88.73,0.8630174081237911
86,HBHDW-1,5.1,7.1,,994.4,25.3,80.6,0.0,4.1,93.08,0.03520309477756286
87,HLGLW-1,7.1,3.3,39.1,1023.5,25.4,24.7,0.0,6.0,93.09,0.0565
88,HLGLW-1,7.5,13.5,44.6,993.8,31.3,73.7,0.0,3.8,77.6,0.3605714285714286
89,HLGLW-1,5.8,12.8,45.0,992.5,18.6,54.2,0.0,4.7,92.4,0.11714285714285713
90,HRSTW-1,6.6,17.7,30.0,999.0,4.9,84.0,0.0,5.7,94.01,0.701109375
91,HRSTW-1,4.4,4.6,,995.2,13.9,69.1,0.0,4.0,96.82,0.015171875
92,KILBW-1,7.2,13.6,30.0,993.4,24.3,78.6,0.0,3.9,79.82,0.4018526315789474
93,KILBW-1,6.5,8.4,2.9,992.6,10.4,51.4,0.0,5.4,92.73,0.38711578947368425
94,KLGLW-1,9.0,6.3,4.4,1024.0,7.6,25.5,0.0,7.5,90.14,0.2557456140350877
95,KLGLW-1,7.1,11.4,9.5,998.7,17.3,71.3,0.0,5.7,91.1,0.0020526315789473684
96,KLGLW-1,7.7,16.0,13.0,996.0,19.0,81.2,0.0,5.5,86.19,0.9220175438596491
97,MILWW-1,8.3,6.8,12.7,1024.4,20.2,69.8,0.0,6.7,89.69,0.0735
98,MILWW-1,4.4,10.2,21.6,995.7,17.3,50.3,0.7,3.1,91.6,0.7285
99,MILWW-1,2.4,10.8,45.0,995.1,14.7,44.9,0.0,1.9,96.81,0.28450000000000003
100,MINSW-1,6.7,3.1,,1025.2,7.3,39.9,0.0,5.8,94.49,0.013750000000000002
101,MINSW-1,6.7,16.2,30.0,999.8,5.6,83.8,0.0,5.5,92.28,0.6177717391304349
102,MINSW-1,4.9,4.1,,995.4,17.9,76.9,0.0,4.3,96.14,0.01157608695652174
103,MKHLW-1,8.7,6.7,8.9,1023.9,8.2,39.7,0.0,7.3,90.55,0.2099642857142857
104,MKHLW-1,7.6,15.5,13.0,995.8,23.0,83.3,0.0,5.5,86.47,0.4842857142857143
105,SANQW-1,7.2,4.1,,1024.5,7.4,53.9,0.0,6.4,94.71,0.2847530864197531
106,SANQW-1,6.7,16.1,30.4,997.9,8.9,83.8,0.0,5.5,92.07,0.5832716049382716
107,SANQW-1,5.7,7.7,,995.0,20.9,77.7,0.0,4.7,92.89,0.458641975308642
108,STLGW-1,7.0,8.2,39.1,1024.3,21.7,64.0,0.0,5.6,90.36,0.03263013698630137
109,STLGW-1,4.0,14.4,50.2,995.5,14.7,49.7,0.0,2.9,92.51,0.04706849315068493
110,STLGW-1,2.5,9.6,45.0,994.8,12.5,49.0,0.0,1.9,96.12,0.33843835616438356
111,STLGW-2,7.0,8.2,39.1,1024.3,21.7,64.0,0.0,5.6,90.36,0.06226506024096386
112,STLGW-2,4.0,14.4,50.2,995.5,14.7,49.7,0.0,2.9,92.51,0.27065060240963856
113,STLGW-2,2.5,9.6,45.0,994.8,12.5,49.0,0.0,1.9,96.12,0.3871325301204819
114,STLGW-3,7.0,8.2,39.1,1024.3,21.7,64.0,0.0,5.6,90.36,0.05265753424657534
115,STLGW-3,4.0,14.4,50.2,995.5,14.7,49.7,0.0,2.9,92.51,0.12052054794520548
116,STLGW-3,2.5,9.6,45.0,994.8,12.5,49.0,0.0,1.9,96.12,0.31780821917808216
117,STRNW-1,6.6,8.0,13.0,992.3,8.1,62.1,0.0,3.0,78.13,0.1855294117647059
118,TDBNW-1,6.9,14.8,29.2,998.3,8.6,84.6,0.0,5.4,90.05,0.5914492753623188
119,TDBNW-1,4.2,6.5,,994.4,18.5,83.4,0.0,3.4,94.17,0.11311594202898549
120,TULWW-1,6.1,34.0,27.8,996.5,5.7,85.2,0.0,5.0,92.54,0.8245882352941177
121,TULWW-1,5.0,7.0,8.1,992.4,13.4,79.6,0.0,4.2,94.67,0.007411764705882353
122,TULWW-2,6.1,34.0,27.8,996.5,5.7,85.2,0.0,5.0,92.54,0.6976
123,TULWW-2,5.0,7.0,8.1,992.4,13.4,79.6,0.0,4.2,94.67,0.0044
124,WHIHW-1,7.0,4.0,,1024.6,7.2,56.9,0.0,6.3,95.46,0.23592592592592593
125,WHIHW-1,6.8,16.4,30.1,997.8,7.7,85.7,0.0,5.6,91.75,0.5728888888888889
126,WHIHW-1,5.5,6.9,,994.9,21.8,77.9,0.0,4.6,93.54,0.6054074074074074
127,WHILW-1,7.1,10.1,19.9,997.4,12.2,84.6,0.0,5.4,88.62,0.02835403726708075
128,WHILW-1,6.5,5.2,2.9,994.7,27.4,88.7,0.0,4.7,88.05,0.065
129,WHILW-2,6.2,8.3,,994.7,27.3,86.6,0.0,4.8,90.81,0.031436974789915965
