    ,BMUID   ,temp ,wspd ,wgust ,sealevelpressure ,visibility ,cloudcover ,precip ,dew  ,humidity ,loadFactor
269 ,WHIHW-1 ,-1.5 ,0.0  ,0.8   ,                 ,           ,           ,0.0    ,-2.0 ,96.81    ,0.2599259259259259
270 ,WHIHW-1 ,3.6  ,0.5  ,1.9   ,                 ,           ,           ,0.0    ,2.6  ,93.13    ,0.013333333333333332
271 ,WHIHW-1 ,18.1 ,0.6  ,3.8   ,                 ,           ,           ,0.0    ,13.0 ,72.03    ,0.019555555555555555
272 ,WHIHW-1 ,14.7 ,1.7  ,7.4   ,                 ,           ,           ,0.0    ,7.0  ,60.02    ,0.06474074074074074
273 ,WHIHW-1 ,14.7 ,2.1  ,4.8   ,                 ,           ,           ,0.0    ,13.5 ,92.39    ,0.4626666666666667
274 ,WHIHW-1 ,9.1  ,1.4  ,7.9   ,                 ,           ,           ,0.0    ,7.3  ,88.93    ,0.2604444444444444
275 ,WHILW-1 ,-1.1 ,0.0  ,0.9   ,                 ,           ,           ,0.0    ,-2.8 ,88.22    ,0.09444099378881987
276 ,WHILW-1 ,3.4  ,0.0  ,2.9   ,                 ,           ,           ,0.0    ,1.6  ,87.99    ,0.018291925465838507
277 ,WHILW-1 ,12.8 ,6.0  ,11.0  ,                 ,           ,           ,0.0    ,5.3  ,60.3     ,0.15763975155279503
278 ,WHILW-1 ,13.4 ,2.9  ,6.0   ,                 ,           ,           ,0.0    ,10.7 ,83.71    ,0.04832298136645963
279 ,WHILW-1 ,9.3  ,2.8  ,9.0   ,                 ,           ,           ,0.0    ,7.1  ,86.08    ,0.17816770186335404
280 ,WHILW-2 ,-1.3 ,0.0  ,1.5   ,                 ,           ,           ,0.0    ,-2.0 ,95.16    ,0.045941176470588235
281 ,WHILW-2 ,3.3  ,0.3  ,1.3   ,                 ,           ,           ,0.0    ,2.1  ,92.13    ,0.009621848739495798
282 ,WHILW-2 ,14.1 ,2.6  ,8.1   ,                 ,           ,           ,0.0    ,6.5  ,60.04    ,0.1537310924369748
283 ,WHILW-2 ,14.7 ,1.3  ,3.7   ,                 ,           ,           ,0.0    ,13.0 ,90.03    ,0.01442857142857143
284 ,WHILW-2 ,23.9 ,1.1  ,6.0   ,                 ,           ,           ,0.0    ,11.6 ,46.1     ,0.005058823529411765
285 ,WHILW-2 ,9.2  ,3.1  ,9.5   ,                 ,           ,           ,0.0    ,7.2  ,87.23    ,0.14708403361344538
